,view_id,view,crypto,accuracy_down,accuracy_neutral,accuracy_up,precision_down,precision_neutral,precision_up,recall_down,recall_neutral,recall_up,f1_down,f1_neutral,f1_up,exec_time,learning_rate,max_iter,max_leaf_nodes
231,E,snapshot-HOUBI,NEO,0.0,1.0,0.0,0.0,0.8958258495581579,0.0,0.0,1.0,0.0,0.0,0.9450507806578748,0.0,379.87754011154175,0.001,150.0,100.0
232,E,snapshot-HOUBI,SOL,0.0006459948320413,0.9997573927810874,0.0003338898163606,0.1666666666666666,0.8590952259618726,0.2,0.0006459948320413,0.9997573927810874,0.0003338898163606,0.0012870012870012,0.924104250759954,0.0006666666666666,54.39273118972778,0.5,50.0,10.0
233,E,snapshot-HOUBI,SOL,0.001937984496124,0.9973582769496184,0.0020033388981636,0.0967741935483871,0.8592030096140448,0.09375,0.001937984496124,0.9973582769496184,0.0020033388981636,0.0037998733375554,0.9231402587357628,0.0039228506047728,56.17639398574829,0.5,50.0,100.0
234,E,snapshot-HOUBI,SOL,0.0006459948320413,0.9997573927810874,0.0003338898163606,0.1666666666666666,0.8590952259618726,0.2,0.0006459948320413,0.9997573927810874,0.0003338898163606,0.0012870012870012,0.924104250759954,0.0006666666666666,54.98960280418396,0.5,150.0,10.0
235,E,snapshot-HOUBI,SOL,0.001937984496124,0.9973582769496184,0.0020033388981636,0.0967741935483871,0.8592030096140448,0.09375,0.001937984496124,0.9973582769496184,0.0020033388981636,0.0037998733375554,0.9231402587357628,0.0039228506047728,56.07788586616516,0.5,150.0,100.0
236,E,snapshot-HOUBI,SOL,0.0,1.0,0.0,0.0,0.858965453366676,0.0,0.0,1.0,0.0,0.0,0.9241327769820016,0.0,72.14805817604065,0.001,50.0,10.0
237,E,snapshot-HOUBI,SOL,0.0,1.0,0.0,0.0,0.858965453366676,0.0,0.0,1.0,0.0,0.0,0.9241327769820016,0.0,162.931734085083,0.001,50.0,100.0
238,E,snapshot-HOUBI,SOL,0.0,1.0,0.0,0.0,0.858965453366676,0.0,0.0,1.0,0.0,0.0,0.9241327769820016,0.0,148.59028506278992,0.001,150.0,10.0
239,E,snapshot-HOUBI,SOL,0.0,1.0,0.0,0.0,0.858965453366676,0.0,0.0,1.0,0.0,0.0,0.9241327769820016,0.0,418.7875349521637,0.001,150.0,100.0
240,F,snapshot-OKX,AVAX,0.0162996854446668,0.9791225245077266,0.0083837913367489,0.1087786259541984,0.8202688630124018,0.087378640776699,0.0162996854446668,0.9791225245077266,0.0083837913367489,0.028351156428749,0.8926837435124728,0.0152996175095622,48.9507908821106,0.5,50.0,10.0
241,F,snapshot-OKX,AVAX,0.063768944809837,0.9098793683080488,0.0330693991616208,0.0845657944634053,0.8203932956340109,0.1098221191028615,0.063768944809837,0.9098793683080488,0.0330693991616208,0.0727094880991196,0.862822315986873,0.0508322892428852,53.32777214050293,0.5,50.0,100.0
242,F,snapshot-OKX,AVAX,0.0162996854446668,0.9791225245077266,0.0083837913367489,0.1087786259541984,0.8202688630124018,0.087378640776699,0.0162996854446668,0.9791225245077266,0.0083837913367489,0.028351156428749,0.8926837435124728,0.0152996175095622,49.87850213050842,0.5,150.0,10.0
243,F,snapshot-OKX,AVAX,0.063768944809837,0.9098793683080488,0.0330693991616208,0.0845657944634053,0.8203932956340109,0.1098221191028615,0.063768944809837,0.9098793683080488,0.0330693991616208,0.0727094880991196,0.862822315986873,0.0508322892428852,53.76207613945007,0.5,150.0,100.0
244,F,snapshot-OKX,AVAX,0.0,1.0,0.0,0.0,0.8196026674076132,0.0,0.0,1.0,0.0,0.0,0.9008589425462874,0.0,72.9027259349823,0.001,50.0,10.0
245,F,snapshot-OKX,AVAX,0.0,1.0,0.0,0.0,0.8196026674076132,0.0,0.0,1.0,0.0,0.0,0.9008589425462874,0.0,156.08228468894958,0.001,50.0,100.0
246,F,snapshot-OKX,AVAX,0.0,1.0,0.0,0.0,0.8196026674076132,0.0,0.0,1.0,0.0,0.0,0.9008589425462874,0.0,147.90537118911743,0.001,150.0,10.0
247,F,snapshot-OKX,AVAX,0.0,1.0,0.0,0.0,0.8196026674076132,0.0,0.0,1.0,0.0,0.0,0.9008589425462874,0.0,397.68855810165405,0.001,150.0,100.0
248,F,snapshot-OKX,BNB,0.0,1.0,0.0,0.0,0.9031189941417556,0.0,0.0,1.0,0.0,0.0,0.94909356369388,0.0,45.830445766448975,0.5,50.0,10.0
249,F,snapshot-OKX,BNB,0.0,0.9987180473296926,0.0011080332409972,0.0,0.9031951400482284,0.0555555555555555,0.0,0.9987180473296926,0.0011080332409972,0.0,0.9485577918203846,0.002172732210755,52.58502984046936,0.5,50.0,100.0
250,F,snapshot-OKX,BNB,0.0,1.0,0.0,0.0,0.9031189941417556,0.0,0.0,1.0,0.0,0.0,0.94909356369388,0.0,46.01518797874451,0.5,150.0,10.0
251,F,snapshot-OKX,BNB,0.0,0.9987180473296926,0.0011080332409972,0.0,0.9031951400482284,0.0555555555555555,0.0,0.9987180473296926,0.0011080332409972,0.0,0.9485577918203846,0.002172732210755,52.629509925842285,0.5,150.0,100.0
252,F,snapshot-OKX,BNB,0.0,1.0,0.0,0.0,0.9031189941417556,0.0,0.0,1.0,0.0,0.0,0.94909356369388,0.0,77.36141514778137,0.001,50.0,10.0
253,F,snapshot-OKX,BNB,0.0,1.0,0.0,0.0,0.9031189941417556,0.0,0.0,1.0,0.0,0.0,0.94909356369388,0.0,158.33280515670776,0.001,50.0,100.0
254,F,snapshot-OKX,BNB,0.0,1.0,0.0,0.0,0.9031189941417556,0.0,0.0,1.0,0.0,0.0,0.94909356369388,0.0,158.65339589118958,0.001,150.0,10.0
255,F,snapshot-OKX,BNB,0.0,1.0,0.0,0.0,0.9031189941417556,0.0,0.0,1.0,0.0,0.0,0.94909356369388,0.0,404.0958530902863,0.001,150.0,100.0
256,F,snapshot-OKX,DOGE,0.0009128251939753,0.9995880747644302,0.0037157454714352,0.2,0.8997497219132369,0.3333333333333333,0.0009128251939753,0.9995880747644302,0.0037157454714352,0.0018173557473875,0.9470449057248091,0.00734956361966,48.57455015182495,0.5,50.0,10.0
257,F,snapshot-OKX,DOGE,0.002738475581926,0.9959322382987488,0.0088248954946586,0.0681818181818181,0.9003188493495008,0.1450381679389313,0.002738475581926,0.9959322382987488,0.0088248954946586,0.0052654673102237,0.9457150191299246,0.0166374781085814,56.57338213920593,0.5,50.0,100.0
258,F,snapshot-OKX,DOGE,0.0009128251939753,0.9995880747644302,0.0037157454714352,0.2,0.8997497219132369,0.3333333333333333,0.0009128251939753,0.9995880747644302,0.0037157454714352,0.0018173557473875,0.9470449057248091,0.00734956361966,49.21049904823303,0.5,150.0,10.0
259,F,snapshot-OKX,DOGE,0.002738475581926,0.9959322382987488,0.0088248954946586,0.0681818181818181,0.9003188493495008,0.1450381679389313,0.002738475581926,0.9959322382987488,0.0088248954946586,0.0052654673102237,0.9457150191299246,0.0166374781085814,56.62661290168762,0.5,150.0,100.0
260,F,snapshot-OKX,DOGE,0.0,1.0,0.0,0.0,0.899411846431714,0.0,0.0,1.0,0.0,0.0,0.9470424733017994,0.0,73.29849290847778,0.001,50.0,10.0
261,F,snapshot-OKX,DOGE,0.0,1.0,0.0,0.0,0.899411846431714,0.0,0.0,1.0,0.0,0.0,0.9470424733017994,0.0,168.5244369506836,0.001,50.0,100.0
262,F,snapshot-OKX,DOGE,0.0,1.0,0.0,0.0,0.899411846431714,0.0,0.0,1.0,0.0,0.0,0.9470424733017994,0.0,150.542866230011,0.001,150.0,10.0
263,F,snapshot-OKX,DOGE,0.0,1.0,0.0,0.0,0.899411846431714,0.0,0.0,1.0,0.0,0.0,0.9470424733017994,0.0,445.5030069351196,0.001,150.0,100.0
264,F,snapshot-OKX,DOT,0.0003789314134141,0.9992352724012448,0.0015232292460015,0.25,0.87818952930543,0.1176470588235294,0.0003789314134141,0.9992352724012448,0.0015232292460015,0.0007567158531971,0.93481022807169,0.0030075187969924,46.05359387397766,0.5,50.0,10.0
265,F,snapshot-OKX,DOT,0.00454717696097,0.9899794314645852,0.0068545316070068,0.054054054054054,0.8781138165742755,0.0849056603773584,0.00454717696097,0.9899794314645852,0.0068545316070068,0.0083886752883607,0.9306972420204525,0.0126849894291754,52.857908964157104,0.5,50.0,100.0
266,F,snapshot-OKX,DOT,0.0003789314134141,0.9992352724012448,0.0015232292460015,0.25,0.87818952930543,0.1176470588235294,0.0003789314134141,0.9992352724012448,0.0015232292460015,0.0007567158531971,0.93481022807169,0.0030075187969924,46.47795295715332,0.5,150.0,10.0
267,F,snapshot-OKX,DOT,0.00454717696097,0.9899794314645852,0.0068545316070068,0.054054054054054,0.8781138165742755,0.0849056603773584,0.00454717696097,0.9899794314645852,0.0068545316070068,0.0083886752883607,0.9306972420204525,0.0126849894291754,52.819096088409424,0.5,150.0,100.0
268,F,snapshot-OKX,DOT,0.0,1.0,0.0,0.0,0.8780883136128927,0.0,0.0,1.0,0.0,0.0,0.935087351588603,0.0,76.01629590988159,0.001,50.0,10.0
269,F,snapshot-OKX,DOT,0.0,1.0,0.0,0.0,0.8780883136128927,0.0,0.0,1.0,0.0,0.0,0.935087351588603,0.0,159.5016770362854,0.001,50.0,100.0
270,F,snapshot-OKX,DOT,0.0,1.0,0.0,0.0,0.8780883136128927,0.0,0.0,1.0,0.0,0.0,0.935087351588603,0.0,157.57191681861875,0.001,150.0,10.0
271,F,snapshot-OKX,DOT,0.0,1.0,0.0,0.0,0.8780883136128927,0.0,0.0,1.0,0.0,0.0,0.935087351588603,0.0,412.5281128883362,0.001,150.0,100.0
272,F,snapshot-OKX,NEO,0.0,0.9996126233149114,0.0004504504504504,0.0,0.8968673247138421,0.0666666666666666,0.0,0.9996126233149114,0.0004504504504504,0.0,0.945456765999023,0.0008948545861297,44.55764293670654,0.5,50.0,10.0
273,F,snapshot-OKX,NEO,0.0017913121361397,0.9981147667992356,0.0009009009009009,0.08,0.896978277014482,0.054054054054054,0.0017913121361397,0.9981147667992356,0.0009009009009009,0.0035041611914148,0.9448478181151448,0.001772264067346,50.38347697257996,0.5,50.0,100.0
274,F,snapshot-OKX,NEO,0.0,0.9996126233149114,0.0004504504504504,0.0,0.8968673247138421,0.0666666666666666,0.0,0.9996126233149114,0.0004504504504504,0.0,0.945456765999023,0.0008948545861297,44.984474182128906,0.5,150.0,10.0
275,F,snapshot-OKX,NEO,0.0017913121361397,0.9981147667992356,0.0009009009009009,0.08,0.896978277014482,0.054054054054054,0.0017913121361397,0.9981147667992356,0.0009009009009009,0.0035041611914148,0.9448478181151448,0.001772264067346,50.54919099807739,0.5,150.0,100.0
276,F,snapshot-OKX,NEO,0.0,1.0,0.0,0.0,0.8968616097278518,0.0,0.0,1.0,0.0,0.0,0.9456268239373848,0.0,70.52477598190308,0.001,50.0,10.0
277,F,snapshot-OKX,NEO,0.0,1.0,0.0,0.0,0.8968616097278518,0.0,0.0,1.0,0.0,0.0,0.9456268239373848,0.0,148.87031388282776,0.001,50.0,100.0
278,F,snapshot-OKX,NEO,0.0,1.0,0.0,0.0,0.8968616097278518,0.0,0.0,1.0,0.0,0.0,0.9456268239373848,0.0,143.53485703468323,0.001,150.0,10.0
279,F,snapshot-OKX,NEO,0.0,1.0,0.0,0.0,0.8968616097278518,0.0,0.0,1.0,0.0,0.0,0.9456268239373848,0.0,382.740681886673,0.001,150.0,100.0
280,F,snapshot-OKX,SOL,0.0045219638242894,0.9992182656279484,0.003338898163606,0.4117647058823529,0.8597272474255497,0.2631578947368421,0.0045219638242894,0.9992182656279484,0.003338898163606,0.0089456869009584,0.924239213095134,0.0065941312232113,52.30065727233887,0.5,50.0,10.0
281,F,snapshot-OKX,SOL,0.0090439276485788,0.996441760789282,0.0080133555926544,0.25,0.8606118457813373,0.1935483870967742,0.0090439276485788,0.996441760789282,0.0080133555926544,0.0174563591022443,0.923559319916551,0.0153895479320294,55.33541011810303,0.5,50.0,100.0
282,F,snapshot-OKX,SOL,0.0045219638242894,0.9992182656279484,0.003338898163606,0.4117647058823529,0.8597272474255497,0.2631578947368421,0.0045219638242894,0.9992182656279484,0.003338898163606,0.0089456869009584,0.924239213095134,0.0065941312232113,52.89275503158569,0.5,150.0,10.0
283,F,snapshot-OKX,SOL,0.0090439276485788,0.996441760789282,0.0080133555926544,0.25,0.8606118457813373,0.1935483870967742,0.0090439276485788,0.996441760789282,0.0080133555926544,0.0174563591022443,0.923559319916551,0.0153895479320294,55.78164100646973,0.5,150.0,100.0
284,F,snapshot-OKX,SOL,0.0,1.0,0.0,0.0,0.858965453366676,0.0,0.0,1.0,0.0,0.0,0.9241327769820016,0.0,72.44665908813477,0.001,50.0,10.0
285,F,snapshot-OKX,SOL,0.0,1.0,0.0,0.0,0.858965453366676,0.0,0.0,1.0,0.0,0.0,0.9241327769820016,0.0,163.41561222076416,0.001,50.0,100.0
286,F,snapshot-OKX,SOL,0.0,1.0,0.0,0.0,0.858965453366676,0.0,0.0,1.0,0.0,0.0,0.9241327769820016,0.0,145.1919343471527,0.001,150.0,10.0
287,F,snapshot-OKX,SOL,0.0,1.0,0.0,0.0,0.858965453366676,0.0,0.0,1.0,0.0,0.0,0.9241327769820016,0.0,421.560819864273,0.001,150.0,100.0
288,G,candles-BINANCE--candles-HOUBI,AVAX,0.0014297969688304,0.9971466508461168,0.0223567768979972,0.2777777777777778,0.8223863556932827,0.3824701195219123,0.0014297969688304,0.9971466508461168,0.0223567768979972,0.0028449502133712,0.9013739210378466,0.0422442244224422,62.7493748664856,0.5,50.0,10.0
289,G,candles-BINANCE--candles-HOUBI,AVAX,0.0014297969688304,0.9971466508461168,0.0223567768979972,0.2777777777777778,0.8223863556932827,0.3824701195219123,0.0014297969688304,0.9971466508461168,0.0223567768979972,0.0028449502133712,0.9013739210378466,0.0422442244224422,64.1292130947113,0.5,50.0,100.0
290,G,candles-BINANCE--candles-HOUBI,AVAX,0.0014297969688304,0.9971466508461168,0.0223567768979972,0.2777777777777778,0.8223863556932827,0.3824701195219123,0.0014297969688304,0.9971466508461168,0.0223567768979972,0.0028449502133712,0.9013739210378466,0.0422442244224422,63.55988693237305,0.5,150.0,10.0
291,G,candles-BINANCE--candles-HOUBI,AVAX,0.0014297969688304,0.9971466508461168,0.0223567768979972,0.2777777777777778,0.8223863556932827,0.3824701195219123,0.0014297969688304,0.9971466508461168,0.0223567768979972,0.0028449502133712,0.9013739210378466,0.0422442244224422,64.15072512626648,0.5,150.0,100.0
292,G,candles-BINANCE--candles-HOUBI,AVAX,0.0014297969688304,0.9971466508461168,0.0223567768979972,0.2777777777777778,0.8223863556932827,0.3824701195219123,0.0014297969688304,0.9971466508461168,0.0223567768979972,0.0028449502133712,0.9013739210378466,0.0422442244224422,63.88954401016235,0.001,50.0,10.0
293,G,candles-BINANCE--candles-HOUBI,AVAX,0.0014297969688304,0.9971466508461168,0.0223567768979972,0.2777777777777778,0.8223863556932827,0.3824701195219123,0.0014297969688304,0.9971466508461168,0.0223567768979972,0.0028449502133712,0.9013739210378466,0.0422442244224422,66.16585183143616,0.001,50.0,100.0
294,G,candles-BINANCE--candles-HOUBI,AVAX,0.0014297969688304,0.9971466508461168,0.0223567768979972,0.2777777777777778,0.8223863556932827,0.3824701195219123,0.0014297969688304,0.9971466508461168,0.0223567768979972,0.0028449502133712,0.9013739210378466,0.0422442244224422,64.63278698921204,0.001,150.0,10.0
295,G,candles-BINANCE--candles-HOUBI,AVAX,0.0014297969688304,0.9971466508461168,0.0223567768979972,0.2777777777777778,0.8223863556932827,0.3824701195219123,0.0014297969688304,0.9971466508461168,0.0223567768979972,0.0028449502133712,0.9013739210378466,0.0422442244224422,64.87991285324097,0.001,150.0,100.0
296,H,candles-BINANCE--candles-OKX,AVAX,0.0014297969688304,0.9965816312116846,0.0270144387517466,0.4545454545454545,0.8226870962475804,0.3892617449664429,0.0014297969688304,0.9965816312116846,0.0270144387517466,0.0028506271379703,0.9013235218968776,0.0505226480836236,62.36784219741821,0.5,50.0,10.0
297,H,candles-BINANCE--candles-OKX,AVAX,0.0014297969688304,0.9965816312116846,0.0270144387517466,0.4545454545454545,0.8226870962475804,0.3892617449664429,0.0014297969688304,0.9965816312116846,0.0270144387517466,0.0028506271379703,0.9013235218968776,0.0505226480836236,62.487228870391846,0.5,50.0,100.0
298,H,candles-BINANCE--candles-OKX,AVAX,0.0014297969688304,0.9965816312116846,0.0270144387517466,0.4545454545454545,0.8226870962475804,0.3892617449664429,0.0014297969688304,0.9965816312116846,0.0270144387517466,0.0028506271379703,0.9013235218968776,0.0505226480836236,62.94452691078186,0.5,150.0,10.0
299,H,candles-BINANCE--candles-OKX,AVAX,0.0014297969688304,0.9965816312116846,0.0270144387517466,0.4545454545454545,0.8226870962475804,0.3892617449664429,0.0014297969688304,0.9965816312116846,0.0270144387517466,0.0028506271379703,0.9013235218968776,0.0505226480836236,62.72392511367798,0.5,150.0,100.0
300,H,candles-BINANCE--candles-OKX,AVAX,0.0014297969688304,0.9965816312116846,0.0270144387517466,0.4545454545454545,0.8226870962475804,0.3892617449664429,0.0014297969688304,0.9965816312116846,0.0270144387517466,0.0028506271379703,0.9013235218968776,0.0505226480836236,63.2726640701294,0.001,50.0,10.0
301,H,candles-BINANCE--candles-OKX,AVAX,0.0014297969688304,0.9965816312116846,0.0270144387517466,0.4545454545454545,0.8226870962475804,0.3892617449664429,0.0014297969688304,0.9965816312116846,0.0270144387517466,0.0028506271379703,0.9013235218968776,0.0505226480836236,63.78528118133545,0.001,50.0,100.0
302,H,candles-BINANCE--candles-OKX,AVAX,0.0014297969688304,0.9965816312116846,0.0270144387517466,0.4545454545454545,0.8226870962475804,0.3892617449664429,0.0014297969688304,0.9965816312116846,0.0270144387517466,0.0028506271379703,0.9013235218968776,0.0505226480836236,63.07863807678223,0.001,150.0,10.0
303,H,candles-BINANCE--candles-OKX,AVAX,0.0014297969688304,0.9965816312116846,0.0270144387517466,0.4545454545454545,0.8226870962475804,0.3892617449664429,0.0014297969688304,0.9965816312116846,0.0270144387517466,0.0028506271379703,0.9013235218968776,0.0505226480836236,62.89546012878418,0.001,150.0,100.0
304,I,candles-HOUBI--candles-OKX,AVAX,0.0020017157563625,0.9966380381964064,0.0228225430833721,0.2258064516129032,0.8224802406099182,0.3698113207547169,0.0020017157563625,0.9966380381964064,0.0228225430833721,0.0039682539682539,0.9012224251791484,0.0429918841851283,59.11738109588623,0.5,50.0,10.0
305,I,candles-HOUBI--candles-OKX,AVAX,0.0020017157563625,0.9966380381964064,0.0228225430833721,0.2258064516129032,0.8224802406099182,0.3698113207547169,0.0020017157563625,0.9966380381964064,0.0228225430833721,0.0039682539682539,0.9012224251791484,0.0429918841851283,59.44612574577332,0.5,50.0,100.0
306,I,candles-HOUBI--candles-OKX,AVAX,0.0020017157563625,0.9966380381964064,0.0228225430833721,0.2258064516129032,0.8224802406099182,0.3698113207547169,0.0020017157563625,0.9966380381964064,0.0228225430833721,0.0039682539682539,0.9012224251791484,0.0429918841851283,60.33476877212525,0.5,150.0,10.0
307,I,candles-HOUBI--candles-OKX,AVAX,0.0020017157563625,0.9966380381964064,0.0228225430833721,0.2258064516129032,0.8224802406099182,0.3698113207547169,0.0020017157563625,0.9966380381964064,0.0228225430833721,0.0039682539682539,0.9012224251791484,0.0429918841851283,59.9606339931488,0.5,150.0,100.0
308,I,candles-HOUBI--candles-OKX,AVAX,0.0020017157563625,0.9966380381964064,0.0228225430833721,0.2258064516129032,0.8224802406099182,0.3698113207547169,0.0020017157563625,0.9966380381964064,0.0228225430833721,0.0039682539682539,0.9012224251791484,0.0429918841851283,59.910945892333984,0.001,50.0,10.0
309,I,candles-HOUBI--candles-OKX,AVAX,0.0020017157563625,0.9966380381964064,0.0228225430833721,0.2258064516129032,0.8224802406099182,0.3698113207547169,0.0020017157563625,0.9966380381964064,0.0228225430833721,0.0039682539682539,0.9012224251791484,0.0429918841851283,59.39321494102478,0.001,50.0,100.0
310,I,candles-HOUBI--candles-OKX,AVAX,0.0020017157563625,0.9966380381964064,0.0228225430833721,0.2258064516129032,0.8224802406099182,0.3698113207547169,0.0020017157563625,0.9966380381964064,0.0228225430833721,0.0039682539682539,0.9012224251791484,0.0429918841851283,58.9110918045044,0.001,150.0,10.0
311,I,candles-HOUBI--candles-OKX,AVAX,0.0020017157563625,0.9966380381964064,0.0228225430833721,0.2258064516129032,0.8224802406099182,0.3698113207547169,0.0020017157563625,0.9966380381964064,0.0228225430833721,0.0039682539682539,0.9012224251791484,0.0429918841851283,58.44840884208679,0.001,150.0,100.0
312,G,candles-BINANCE--candles-HOUBI,BNB,0.0075662042875157,0.999025740949646,0.0072022160664819,0.3829787234042553,0.9041674401336552,0.2888888888888888,0.0075662042875157,0.999025740949646,0.0072022160664819,0.0148392415498763,0.9492326431181488,0.014054054054054,68.24713206291199,0.5,50.0,10.0
313,G,candles-BINANCE--candles-HOUBI,BNB,0.0075662042875157,0.999025740949646,0.0072022160664819,0.3829787234042553,0.9041674401336552,0.2888888888888888,0.0075662042875157,0.999025740949646,0.0072022160664819,0.0148392415498763,0.9492326431181488,0.014054054054054,67.87655901908875,0.5,50.0,100.0
314,G,candles-BINANCE--candles-HOUBI,BNB,0.0075662042875157,0.999025740949646,0.0072022160664819,0.3829787234042553,0.9041674401336552,0.2888888888888888,0.0075662042875157,0.999025740949646,0.0072022160664819,0.0148392415498763,0.9492326431181488,0.014054054054054,67.63624978065491,0.5,150.0,10.0
315,G,candles-BINANCE--candles-HOUBI,BNB,0.0075662042875157,0.999025740949646,0.0072022160664819,0.3829787234042553,0.9041674401336552,0.2888888888888888,0.0075662042875157,0.999025740949646,0.0072022160664819,0.0148392415498763,0.9492326431181488,0.014054054054054,66.90757608413696,0.5,150.0,100.0
316,G,candles-BINANCE--candles-HOUBI,BNB,0.0075662042875157,0.999025740949646,0.0072022160664819,0.3829787234042553,0.9041674401336552,0.2888888888888888,0.0075662042875157,0.999025740949646,0.0072022160664819,0.0148392415498763,0.9492326431181488,0.014054054054054,68.76982712745667,0.001,50.0,10.0
317,G,candles-BINANCE--candles-HOUBI,BNB,0.0075662042875157,0.999025740949646,0.0072022160664819,0.3829787234042553,0.9041674401336552,0.2888888888888888,0.0075662042875157,0.999025740949646,0.0072022160664819,0.0148392415498763,0.9492326431181488,0.014054054054054,68.41815614700317,0.001,50.0,100.0
318,G,candles-BINANCE--candles-HOUBI,BNB,0.0075662042875157,0.999025740949646,0.0072022160664819,0.3829787234042553,0.9041674401336552,0.2888888888888888,0.0075662042875157,0.999025740949646,0.0072022160664819,0.0148392415498763,0.9492326431181488,0.014054054054054,68.48885178565979,0.001,150.0,10.0
319,G,candles-BINANCE--candles-HOUBI,BNB,0.0075662042875157,0.999025740949646,0.0072022160664819,0.3829787234042553,0.9041674401336552,0.2888888888888888,0.0075662042875157,0.999025740949646,0.0072022160664819,0.0148392415498763,0.9492326431181488,0.014054054054054,68.56061267852783,0.001,150.0,100.0
320,H,candles-BINANCE--candles-OKX,BNB,0.0063051702395964,0.999179571326018,0.0060941828254847,0.3947368421052631,0.904096877464854,0.25,0.0063051702395964,0.999179571326018,0.0060941828254847,0.0124120810922631,0.9492631835342832,0.0118983234180638,70.01612091064453,0.5,50.0,10.0
321,H,candles-BINANCE--candles-OKX,BNB,0.0063051702395964,0.999179571326018,0.0060941828254847,0.3947368421052631,0.904096877464854,0.25,0.0063051702395964,0.999179571326018,0.0060941828254847,0.0124120810922631,0.9492631835342832,0.0118983234180638,69.1067111492157,0.5,50.0,100.0
322,H,candles-BINANCE--candles-OKX,BNB,0.0063051702395964,0.999179571326018,0.0060941828254847,0.3947368421052631,0.904096877464854,0.25,0.0063051702395964,0.999179571326018,0.0060941828254847,0.0124120810922631,0.9492631835342832,0.0118983234180638,69.18492984771729,0.5,150.0,10.0
323,H,candles-BINANCE--candles-OKX,BNB,0.0063051702395964,0.999179571326018,0.0060941828254847,0.3947368421052631,0.904096877464854,0.25,0.0063051702395964,0.999179571326018,0.0060941828254847,0.0124120810922631,0.9492631835342832,0.0118983234180638,71.8421049118042,0.5,150.0,100.0
324,H,candles-BINANCE--candles-OKX,BNB,0.0063051702395964,0.999179571326018,0.0060941828254847,0.3947368421052631,0.904096877464854,0.25,0.0063051702395964,0.999179571326018,0.0060941828254847,0.0124120810922631,0.9492631835342832,0.0118983234180638,69.45989084243774,0.001,50.0,10.0
325,H,candles-BINANCE--candles-OKX,BNB,0.0063051702395964,0.999179571326018,0.0060941828254847,0.3947368421052631,0.904096877464854,0.25,0.0063051702395964,0.999179571326018,0.0060941828254847,0.0124120810922631,0.9492631835342832,0.0118983234180638,70.69615197181702,0.001,50.0,100.0
326,H,candles-BINANCE--candles-OKX,BNB,0.0063051702395964,0.999179571326018,0.0060941828254847,0.3947368421052631,0.904096877464854,0.25,0.0063051702395964,0.999179571326018,0.0060941828254847,0.0124120810922631,0.9492631835342832,0.0118983234180638,69.43542909622192,0.001,150.0,10.0
327,H,candles-BINANCE--candles-OKX,BNB,0.0063051702395964,0.999179571326018,0.0060941828254847,0.3947368421052631,0.904096877464854,0.25,0.0063051702395964,0.999179571326018,0.0060941828254847,0.0124120810922631,0.9492631835342832,0.0118983234180638,69.86133122444153,0.001,150.0,100.0
328,I,candles-HOUBI--candles-OKX,BNB,0.0092475830180748,0.998974437863754,0.0072022160664819,0.360655737704918,0.9043706334284984,0.3023255813953488,0.0092475830180748,0.998974437863754,0.0072022160664819,0.0180327868852459,0.9493214433642766,0.014069264069264,54.50627303123474,0.5,50.0,10.0
329,I,candles-HOUBI--candles-OKX,BNB,0.0092475830180748,0.998974437863754,0.0072022160664819,0.360655737704918,0.9043706334284984,0.3023255813953488,0.0092475830180748,0.998974437863754,0.0072022160664819,0.0180327868852459,0.9493214433642766,0.014069264069264,54.07321524620056,0.5,50.0,100.0
330,I,candles-HOUBI--candles-OKX,BNB,0.0092475830180748,0.998974437863754,0.0072022160664819,0.360655737704918,0.9043706334284984,0.3023255813953488,0.0092475830180748,0.998974437863754,0.0072022160664819,0.0180327868852459,0.9493214433642766,0.014069264069264,54.142897844314575,0.5,150.0,10.0
331,I,candles-HOUBI--candles-OKX,BNB,0.0092475830180748,0.998974437863754,0.0072022160664819,0.360655737704918,0.9043706334284984,0.3023255813953488,0.0092475830180748,0.998974437863754,0.0072022160664819,0.0180327868852459,0.9493214433642766,0.014069264069264,54.39151906967163,0.5,150.0,100.0
332,I,candles-HOUBI--candles-OKX,BNB,0.0092475830180748,0.998974437863754,0.0072022160664819,0.360655737704918,0.9043706334284984,0.3023255813953488,0.0092475830180748,0.998974437863754,0.0072022160664819,0.0180327868852459,0.9493214433642766,0.014069264069264,54.034363746643066,0.001,50.0,10.0
333,I,candles-HOUBI--candles-OKX,BNB,0.0092475830180748,0.998974437863754,0.0072022160664819,0.360655737704918,0.9043706334284984,0.3023255813953488,0.0092475830180748,0.998974437863754,0.0072022160664819,0.0180327868852459,0.9493214433642766,0.014069264069264,56.20684814453125,0.001,50.0,100.0
334,I,candles-HOUBI--candles-OKX,BNB,0.0092475830180748,0.998974437863754,0.0072022160664819,0.360655737704918,0.9043706334284984,0.3023255813953488,0.0092475830180748,0.998974437863754,0.0072022160664819,0.0180327868852459,0.9493214433642766,0.014069264069264,54.692464113235474,0.001,150.0,10.0
335,I,candles-HOUBI--candles-OKX,BNB,0.0092475830180748,0.998974437863754,0.0072022160664819,0.360655737704918,0.9043706334284984,0.3023255813953488,0.0092475830180748,0.998974437863754,0.0072022160664819,0.0180327868852459,0.9493214433642766,0.014069264069264,54.37629008293152,0.001,150.0,100.0
